"conversation_id_str","created_at","favorite_count","full_text","id_str","image_url","in_reply_to_screen_name","lang","location","quote_count","reply_count","retweet_count","tweet_url","user_id_str","username"
"1785248077353525278","Wed May 01 09:43:31 +0000 2024","0","@vanillanye @IwangIwang8 @infomalang @Malangraya_info Di era mobil dan motor udah listrik kok masih ada suku atau manusia katrok begini ya","1785605963002823135","","vanillanye","in","","0","0","0","https://twitter.com/anakdes44455631/status/1785605963002823135","1416688758661935105","anakdes44455631"
"1785558142828372449","Wed May 01 09:20:08 +0000 2024","0","Celakanya sepeda motor listrik atau biasa cenderung lebih mudah diakses oleh warga ketimbang mobil. Bisa dilihat balik lagi ke data statistik di atas. Efeknya apa sih? Orang yg sakit karena penyakit berhubungan dengan metabolisme makin muda. Sebab orang makin jarang gerak. ","1785600079308435831","","slala_la","in","","0","1","0","https://twitter.com/slala_la/status/1785600079308435831","1192463100","slala_la"
"1785281237755777487","Wed May 01 09:13:48 +0000 2024","0","@ridwanhr Mobil gak dulu deh pak gub tapi kalo motor boleh deh. Worth it banget kalo motor listrik.","1785598483938074977","","ridwanhr","in","Jakarta Capital Region, Indonesia","0","0","0","https://twitter.com/megane_brai/status/1785598483938074977","317088672","megane_brai"
"1785534008857870725","Wed May 01 09:05:32 +0000 2024","0","@futfunplay @innovacommunity awal? jaman edison juga dah ada mobil listrik kali. cuma perkembangannya kalah sama ICE.","1785596406629322861","","futfunplay","in","","0","2","0","https://twitter.com/Tu94436/status/1785596406629322861","1720459107583565824","Tu94436"
"1785337035873722655","Wed May 01 08:37:46 +0000 2024","1","@funedito @AhlulQohwah Ehhhh sotoy telaah kata2 gw. Klo elu bisa sih. Tapi klo elu gak faham nih gw jelasin. Bahwa kendaraan yg digunakan rasulullah saat itu adalah kendaraan terbaik. So klo saat itu mobil listrik itu kendaraan listrik itu yg terbaik saat itu. Gw yakin itu yg akan digunakan","1785589417157234979","","funedito","in","","0","1","0","https://twitter.com/istn1998/status/1785589417157234979","1728556902437810176","istn1998"
"1785548784984105239","Wed May 01 08:35:36 +0000 2024","0","@dwioktariyadi kesimpulannya... pakai mobil listrik dan tidak itu.... ","1785588871826489609","","dwioktariyadi","in","Semarang","0","0","1","https://twitter.com/Muridalpha1/status/1785588871826489609","238464119","Muridalpha1"
"1785569519966241003","Wed May 01 08:32:46 +0000 2024","0","@icoooyyyyy @wahyu_cemongg @_Yuudha @sendeljer @aurelmayoriii Lau tau ga kalo aku jadi mobil listrik dia jadi baterainya tau","1785588157616136335","","icoooyyyyy","in","Seoul, Republic of Korea","0","1","0","https://twitter.com/CakUdin_/status/1785588157616136335","850300886","CakUdin_"
"1785534008857870725","Wed May 01 08:32:28 +0000 2024","0","@innovacommunity 1. Sumber listrik masih batu bara bukan clean energy 2. Tempat charging belum banyak kalo ada pun rebutan 3. Tdk bisa dibawa keluar kota ⤴️ 4. Liat dulu 4 thn lagi testimoni pemakai mobil ev yg skrg bakal kyk gmn terutama performa batre 5. Hybrid &amp; PHEV lbh menarik","1785588084073189506","","innovacommunity","in","in your ♡","0","0","0","https://twitter.com/asribangun/status/1785588084073189506","29191766","asribangun"
"1785534008857870725","Wed May 01 07:51:15 +0000 2024","0","@innovacommunity After sales. CS bakal manis di tahun pertama part2 bakal laku di tahun 2-3. Pasti part udh di kulak sama toko2 variasi terus jual KW nya. Terus ada influencer yang jual jasa service embel2 service mobil listrik. Bertahan 5 tahun pemilik moblis bakal pengen ganti baru kek hp baru","1785577712939409465","","innovacommunity","in","Garasi Polda Jatim","0","0","0","https://twitter.com/nov_rzl/status/1785577712939409465","546066348","nov_rzl"
"1785534008857870725","Wed May 01 07:49:25 +0000 2024","0","@innovacommunity Harga baterai 50%&lt; dari harga mobil. Berkaca produk yg pake baterai cepet dropnya. Spd listrik kalo baterainya kurang gak bisa kenceng tenaganya juga ikut turun. Gtw sih klo mobil.","1785577251914096898","","innovacommunity","in","Di bioskop kesayangan anda","0","0","0","https://twitter.com/disangka/status/1785577251914096898","1048310880","disangka"
"1785534008857870725","Wed May 01 06:54:43 +0000 2024","13","@innovacommunity 1. Beli mobil listrik di Indo masih sebatas gengsi bukan karena pengen ngurangin polusi. 2. Baterai itu limbah B3. Dua poin di atas bikin saya menganggap EV ramah lingkungan itu omong kosong untuk saat ini","1785563482861215759","","innovacommunity","in","ÜT: -6.9447056,107.6910498","1","1","5","https://twitter.com/kukuyuyuk/status/1785563482861215759","115810070","kukuyuyuk"
"1785534008857870725","Wed May 01 06:42:58 +0000 2024","0","@innovacommunity Harus lepas stiker dan tangga jadi males mau beli mobil listrik","1785560526912917920","","innovacommunity","in","","0","0","0","https://twitter.com/Gatotsenja/status/1785560526912917920","1530497208516087810","Gatotsenja"
"1785534008857870725","Wed May 01 06:22:41 +0000 2024","4","@innovacommunity masih awal era. kayak jaman mobil mesin ice baru awal jg banyak yg nyinyir perlu puluhan tahun buat jadi hal biasa. buat orang beralih dari kereta kuda ke mobil. nah sekarang yg biasa masih masih mobil bbm. jadi ya nanti2 aja kalo 70% di dunia udh pake mobil listrik","1785555421773828106","","innovacommunity","in","","0","4","4","https://twitter.com/futfunplay/status/1785555421773828106","1549405718893457408","futfunplay"
"1785534008857870725","Wed May 01 06:16:09 +0000 2024","1","@innovacommunity Simpel aja gw mh minov.. mobil listrik g ada suara raungan mesinnya.. Yang berbau otomotif bagi gw tuh harus ada raungan mesinnya even saat nonton balap macam F1/MotoGP sekalipun yg dinikmati itu selain balapannya ya suara-suara mesinnya .","1785553779557102020","","innovacommunity","in","DKI Jakarta, Indonesia","0","1","0","https://twitter.com/jazcokelat/status/1785553779557102020","229780258","jazcokelat"
"1785534008857870725","Wed May 01 05:51:32 +0000 2024","0","@innovacommunity Faktor duit aja sih.. kemahalan dan ga ada budget buat beli mobil listrik klo buat commuter emang mobil listrik lbh banyak benefitnya. Lebih irit Bebas GaGe Pajak murah Klo aja mobil hybrid bebas GaGe pasti lebih laku dr mobil listrik ","1785547583747957037","","innovacommunity","in","","0","0","0","https://twitter.com/irfanoktaviandy/status/1785547583747957037","82361523","irfanoktaviandy"
"1785534008857870725","Wed May 01 05:49:44 +0000 2024","0","@innovacommunity Ato punya mobil bensin 2 3 lg baru beli yg listrik khan kebanyakan begitu yg sekarang punya mobil listrik","1785547129408385159","","Jalankaki2002","in","","0","0","0","https://twitter.com/Jalankaki2002/status/1785547129408385159","1735668744741920768","Jalankaki2002"
"1785235829893497101","Wed May 01 05:46:14 +0000 2024","0","@J_D3pp masih ada ya beginian pada udah masuk zaman mobil listrik lho","1785546249925734670","","J_D3pp","in","","0","0","0","https://twitter.com/cendytrendyant/status/1785546249925734670","108665130","cendytrendyant"
"1785545952847339949","Wed May 01 05:45:45 +0000 2024","2","@MorphoMenelausX Kan ada mobil hybrid inner city pake listrik ke luar yah pake bbm","1785546127888339447","","MorphoMenelausX","in","","0","0","0","https://twitter.com/faiz_print/status/1785546127888339447","1520255619898703872","faiz_print"
"1745320989431656482","Wed May 01 05:42:06 +0000 2024","0","@SeputarTetangga Luas bangunan rumah -200 m2 -3 kamar tidur -2 kamar mandi -Daya listrik 2.200 watt -PDAM/Air Sumur Row Jalan 3 meter (1 mobil) Mengahadap ke selatan View Sawah Dan pegunungan Alamat: Jalan Dusun Watuagung Watuagung Kec. Prigen Pasuruan Jawa Timur 67157","1785545210321367356","","brrayyn","in","sub","0","2","0","https://twitter.com/brrayyn/status/1785545210321367356","1139170999243497472","brrayyn"
"1785534008857870725","Wed May 01 05:35:20 +0000 2024","0","@innovacommunity Sebagai semi pedagang mobil di Kabupaten. Gada minat pembeli untuk mobil listrik second","1785543507408789693","","innovacommunity","in","Jakarta Capital Region","0","0","0","https://twitter.com/mhmmdwlnr/status/1785543507408789693","4743876450","mhmmdwlnr"
"1785410577042694557","Tue Apr 30 20:47:07 +0000 2024","0","Tadi liat mobil lucukkk di pamer an mall harga promonya 38 jt aja (the first 20 buyers) kalo harga asli katanya 90jt. Lucukkk karena mini gitu ideal buat ciwi2 ada 6 warna pula! Mobil listrik ya butuh sekitar minimal 1300watt/kwh mbuh maap pokok e dibutuhkan minimal itu-","1785410577042694557","","","in","","0","1","0","https://twitter.com/n4tly/status/1785410577042694557","231006437","n4tly"
"1785281237755777487","Tue Apr 30 18:38:59 +0000 2024","1","@ridwanhr Ngebayangin kalo mobil listrik dibuat narik Grab Car ato Gocar kgak mikir beli bensin yang bikin pndapatan berkurang palingan byar lisrikny aja per bulan agak naik","1785378329480290673","","ridwanhr","in","","0","1","0","https://twitter.com/ilhammilan/status/1785378329480290673","581012052","ilhammilan"
"1782741979895623779","Tue Apr 30 18:32:12 +0000 2024","0","@katadataoto Iya nih makin banyak yang tertarik sama mobil listrik sekarang.","1785376623895974367","","katadataoto","in","Jatim","0","0","0","https://twitter.com/724p96329s/status/1785376623895974367","713582649282076677","724p96329s"
"1785369284367319479","Tue Apr 30 18:29:22 +0000 2024","10","6. Pakar energi A : Mobil listrik masih membutuhkan energi batu bara. Pakar energi B : Penggunaan mobil listrik efektif mengurangi tingkat polusi di ibu kota. Data menunjukkan penggunaan mobil listrik masih belum meningkat karena harganya yang mahal","1785375912667800012","","chenylicious","in","architecture","0","2","0","https://twitter.com/chenylicious/status/1785375912667800012","1773950539841318913","chenylicious"
"1785178291567259981","Tue Apr 30 17:51:05 +0000 2024","0","@UncDeep Itu kan mobil listrik mau ngapain kesitu?","1785366276413784166","","UncDeep","in","","0","0","0","https://twitter.com/fzul28945/status/1785366276413784166","1741461568179908608","fzul28945"
"1785281237755777487","Tue Apr 30 14:57:13 +0000 2024","0","@ridwanhr Bang kalo rumah subsidi boleh pake mobil Listrik gak?","1785322523065999583","","ridwanhr","in","Manchester, England","0","0","0","https://twitter.com/HalanWaSahlan/status/1785322523065999583","1529594472","HalanWaSahlan"
"1785281237755777487","Tue Apr 30 13:13:13 +0000 2024","3","@ceasarru @ridwanhr Saat ini beli mobil listrik sangat beresiko. Harga jual hancur tekhnologi masih merepotkan dan nggak ada jaminan berlanjut. Dulu ajah pemerintah punya program bagus BBG nggak jalan. Padahal sdh banyak mobil yg pakai BBG.","1785296349174648982","","ceasarru","in","Bandung, Jawa Barat","0","1","0","https://twitter.com/f_yathir/status/1785296349174648982","333947759","f_yathir"
"1785295243430244426","Tue Apr 30 13:08:51 +0000 2024","0","Cuma gw gk habis pikir sama ni orang2 yg duit jajannya sebulan melebihi UMR punya mobil gapunya ganggungan ada nyali ngeklaim diri jadi MISKIN. Gila kali foto rumah siapa yg dia pake pas ngajuin? Nyali bgt bikin SKTM. Terus bill listrik gaji ortu dsb lu pake data siapa?","1785295250837344292","","kentutdiemdiem","in","","0","0","0","https://twitter.com/kentutdiemdiem/status/1785295250837344292","1730860926071709696","kentutdiemdiem"
"1785295197452284235","Tue Apr 30 13:08:38 +0000 2024","0","5 mobil listrik terlaris sepanjang maret 1. Wuling bingue ev - 817 unit 2. Chery omodo e5 - 608 unit 3. Mg EV 4 - 246 unit 4. Wuling air ev - 229 unit 5. Hyundai ioniq 5 - 93 unit","1785295197452284235","","","in","","0","0","0","https://twitter.com/lo_myself7/status/1785295197452284235","1568995446273773570","lo_myself7"
"1785281237755777487","Tue Apr 30 12:59:27 +0000 2024","1","@ridwanhr Apa karena mobil listrik kurang diminati ya?","1785292885518369053","","ridwanhr","in","","0","4","0","https://twitter.com/variablexyz/status/1785292885518369053","1720064924523892736","variablexyz"
"1785281237755777487","Tue Apr 30 12:53:47 +0000 2024","18","@ridwanhr Beli mobil listrik ini kayak beli hape tiap taun ada teknologi barunya jd hape yg lama pasti harganya bakal turun derastis dan ga ada harganya. Hape makin kesini makin tipis ketahanan batrenya pun lebih lama nah mobil listrik juga polanya begitu","1785291460637782214","","ridwanhr","in","ÜT: -6.249113,106.623274","0","6","0","https://twitter.com/masmeyzar/status/1785291460637782214","55132965","masmeyzar"
"1785290664609272119","Tue Apr 30 12:50:40 +0000 2024","4","Mobil listrik ini hadir dengan compact body design punya fitur keselamatan yang lengkap serta bebas dari ganjil-genap sangat memudahkan kamu untuk melewati segala macam jalan. #WulingMotors #DriveForABetterLife #Airev #DriveForAGreenLife","1785290675862536432","","WulingMotorsID","in","Indonesia","0","1","0","https://twitter.com/WulingMotorsID/status/1785290675862536432","757798365933383680","WulingMotorsID"
"1785223719838998712","Tue Apr 30 12:27:30 +0000 2024","1","@innovacommunity Mobil listrik? Nggak dulu dech. Dulu ada program BBG aja nggak jalan.","1785284844655948031","","innovacommunity","in","Bandung, Jawa Barat","0","0","0","https://twitter.com/f_yathir/status/1785284844655948031","333947759","f_yathir"
"1785256764067443095","Tue Apr 30 11:20:42 +0000 2024","0","@_haikavehsex No mobil itu kebutuhan sekunder. Karena kalau dia punya keluarga bisa dipake buat ini itu dan jatohnya aset. Ga kayak hape. Kalo emang dia kurang tapi bisa beli IP ya berarti dia ga kurang lol. Dengan Uang buat beli IPmu itu bisa dipake buat bayar listrik + makan + dll","1785268032694288436","","_haikavehsex","in","she/her","0","1","0","https://twitter.com/mithundercloud/status/1785268032694288436","1201539001653481473","mithundercloud"
"1785260930827427982","Tue Apr 30 11:10:41 +0000 2024","7","@SelebtwitMobil Sebenarnya mobil listrik itu dateng kek T*sl* sama Hy*nd** tentunya udh bikin mereka mulai siaga sih.. Mungkin gk keliatan gerak - geriknya Astra but we knew they are aware of the market..","1785265511724695843","","SelebtwitMobil","in","Indonesia","0","2","0","https://twitter.com/erenyuh/status/1785265511724695843","1358395715278364673","erenyuh"
"1785231096952799352","Tue Apr 30 11:04:26 +0000 2024","2","@SelebtwitMobil Taxi BB mobil listrik masih terbatas dan akan tetap terbatas. Karena harga argonya beda dengan yg regular. Bahkan BB juga punya armada Tesla.... Kalau ga salah cuma 1 unit. Kalau masih nanya argo berarti anda ga layak order.... wkkkkkkkk","1785263941247177153","","SelebtwitMobil","in","Sawah Besar, Indonesia","0","0","0","https://twitter.com/kebo_ijo_reborn/status/1785263941247177153","1707659882089103360","kebo_ijo_reborn"
"1785179854146863603","Tue Apr 30 10:51:28 +0000 2024","0","@efrimidori @king_b10ends @Heraloebss Congrats Anda Layak Dapet 1 unit Rumah Premium di IKN plus Air Listrik GRATiS seUmur Hidup Sembako Gratis BPJS Gratis sekolah gratis Dari SD Sampe Universitas Setelah lulus langsung dapet kerja d pabrik Mobil Esemka Tesla dgn Gaji 30Jt/ bulan Visa Gratis k China Tiongkok","1785260674983120897","","efrimidori","in","Gurun Pasir Teluk Arab","0","1","0","https://twitter.com/bosedii/status/1785260674983120897","1355129413","bosedii"
"1785259319560388815","Tue Apr 30 10:47:13 +0000 2024","0","btw tadi aku melihat mobil kesukaan (aka bmw listrik) tapi ga sempet megang² soalnya udah diburu kerjaan lain","1785259608321487095","","darjelinn","in","TL 63 | ic: omegiricecake","0","0","0","https://twitter.com/darjelinn/status/1785259608321487095","1627639826270011393","darjelinn"
"1785256190123139332","Tue Apr 30 10:33:38 +0000 2024","0","mobil listrik ini mahal2 amat ya","1785256190123139332","","","in","di balik tumpukan buku, di dekat pemutar lagu","0","0","0","https://twitter.com/omriekudanil/status/1785256190123139332","54119538","omriekudanil"
